Platform,Publisher,GoodsSold,GoodsName,Campaign_ID,CampaignName,PlatAccountNbr,CampaignDate,AmountSpent,PlatBResult,PlatValue,Impressions,Clicks,LPViews,LPViewCost,Leads,LeadCost,LinkClicks,FulfillmentOrders,FulfillmentRevenue
Google,PUB_527cb9d6,Alpha Group,RG,CMPN-4460-27,Prospecting_General_Sep23,796-872-2341,2024-03-10,18.62,2,59.98,63,12,0,0,0,0,0,2,59.98
Google,PUB_527cb9d6,Alpha Group,RG,CMPN-4460-27,Awareness_Value_Jun23,796-872-2341,2024-08-24,40.18,3,79.98,95,19,0,0,0,0,0,2,59.98
Google,PUB_527cb9d6,Alpha Group,RG,CMPN-4460-27,Awareness_Value_Jun23,796-872-2341,2024-07-23,33.76,0,0.0,83,15,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,RG,CMPN-4460-27,Awareness_Value_Jun23,796-872-2341,2024-07-26,6.26,1,29.99,46,3,0,0,0,0,0,2,59.98
Google,PUB_527cb9d6,Alpha Group,RG,CMPN-4460-27,Awareness_Value_Jun23,796-872-2341,2024-06-30,27.07,1,29.99,98,11,0,0,0,0,0,1,29.99
Google,PUB_527cb9d6,Alpha Group,RG,CMPN-4460-27,Awareness_Value_Jun23,796-872-2341,2024-06-04,15.01,1,29.99,35,8,0,0,0,0,0,1,29.99
Google,PUB_527cb9d6,Alpha Group,EY,CMPN-5742-51,Retargeting_Special_Apr23,796-872-2341,2024-10-14,14.41,0,0.0,4,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,EY,CMPN-5742-51,Retargeting_Special_Apr23,796-872-2341,2024-08-30,8.23,1,26.98,19,5,0,0,0,0,0,1,26.98
Google,PUB_527cb9d6,Alpha Group,EY,CMPN-5742-51,Retargeting_Special_Apr23,796-872-2341,2024-08-10,14.25,0,0.0,8,4,0,0,0,0,0,1,22.0
Google,PUB_527cb9d6,Alpha Group,EY,CMPN-5742-51,Conversion_Value_Oct23,796-872-2341,2024-03-07,9.47,2,30.0,14,5,0,0,0,0,0,1,20.0
Google,PUB_527cb9d6,Alpha Group,EY,CMPN-5742-51,Conversion_Value_Oct23,796-872-2341,2024-03-04,4.96,1,12.49,10,2,0,0,0,0,0,1,24.98
Google,PUB_527cb9d6,Alpha Group,YCZ,CAM-A0GNZS43,Awareness_Seasonal_Jul24,796-872-2341,2024-03-18,34.16,1,45.0,78,18,0,0,0,0,0,1,45.0
Google,PUB_527cb9d6,Alpha Group,YCZ,CAM-A0GNZS43,Awareness_Seasonal_Jul24,796-872-2341,2024-03-12,2.21,0,0.0,38,1,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,YCZ,CAM-A0GNZS43,Brand_Seasonal_Feb23,796-872-2341,2024-04-03,23.63,0,0.0,57,13,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,YCZ,CAM-A0GNZS43,Brand_Seasonal_Feb23,796-872-2341,2024-05-22,13.04,0,0.0,50,9,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,VBI,55-90589-545,Conversion_Special_Oct24,PFM-220-5833,2024-03-29,74.87,3,79.9,7354,36,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,HP,63-47947-217,Conversion_General_Dec23,ACCT-6211764545,2024-03-28,13.36,1,18.0,25,8,0,0,0,0,0,1,18.0
Google,PUB_527cb9d6,Alpha Group,HP,63-47947-217,Prospecting_Special_Q122,ACCT-6211764545,2024-08-28,41.24,0,0.0,43,11,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,HP,63-47947-217,Prospecting_Special_Q122,ACCT-6211764545,2024-08-26,28.69,0,0.0,54,14,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,HP,63-47947-217,Prospecting_Special_Q122,ACCT-6211764545,2024-07-30,22.42,1,18.0,47,11,0,0,0,0,0,1,18.0
Google,PUB_527cb9d6,Alpha Group,HP,63-47947-217,Prospecting_Special_Q122,ACCT-6211764545,2024-09-20,8.16,0,0.0,24,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,WZ,CMPN-6139-63,Awareness_Seasonal_Aug24,PFM-557-9653,2024-03-29,16.81,1,19.95,1474,7,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,VBI,CMPN-1341-51,Brand_Seasonal_Jan23,PFM-220-5833,2024-04-02,16.74,1,39.95,17,5,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,ESJ,CAM-2W37D4IV,Conversion_General_May23,PFM-470-2279,2024-05-29,18.48,0,0.0,75,6,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,UWK,CMPN-1939-19,Retargeting_General_Dec23,PFM-214-2011,2024-06-14,2.84,0,0.0,6,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,TO,20-61873-991,Engagement_Premium_Nov23,ACCT-3706601345,2024-04-02,17.34,0,0.0,603,9,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,TO,20-61873-991,Engagement_Premium_Nov23,ACCT-3706601345,2024-06-12,17.89,0,0.0,377,18,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,TO,20-61873-991,Engagement_Premium_Nov23,ACCT-3706601345,2024-07-07,29.37,0,0.0,1732,24,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,TO,20-61873-991,Engagement_Premium_Nov23,ACCT-3706601345,2024-08-18,4.18,0,0.0,1179,12,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,NGX,CMPN-6562-38,Engagement_Seasonal_May23,PFM-945-4578,2024-07-06,22.16,1,23.0,148,14,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,NGX,CMPN-6562-38,Engagement_Seasonal_May23,PFM-945-4578,2024-04-29,12.06,2,26.0,145,9,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,NGX,CMPN-6562-38,Engagement_Seasonal_May23,PFM-945-4578,2024-04-03,4.56,0,0.0,203,9,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,LYY,CMPN-3754-19,Engagement_General_Dec22,ACCT-5061132227,2024-04-23,18.2,0,0.0,3634,49,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,PZR,91-24945-643,Brand_Special_Q223,ACCT-5061132227,2024-06-10,22.43,1,1.0,4385,83,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,PDD,34-55793-459,Conversion_General_Q222,ACCT-6211764545,2024-04-21,0.0,0,0.0,34,0,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,BF,92-29358-341,Conversion_Premium_Jan23,PFM-888-6095,2024-06-04,17.98,1,19.96,1606,48,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,BF,92-29358-341,Conversion_Premium_Jan23,PFM-888-6095,2024-08-11,21.08,1,14.96,165,19,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,FX,92-93269-739,Prospecting_Special_Q422,ACCT-6211764545,2024-04-16,5.13,0,0.0,10,1,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,CL,49-92478-127,Conversion_Special_Aug24,ACCT-6211764545,2024-03-20,1.58,0,0.0,172,0,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,CL,49-92478-127,Conversion_Special_Aug24,ACCT-6211764545,2024-03-23,0.3,0,0.0,166,0,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,CL,49-92478-127,Prospecting_Special_Q423,ACCT-6211764545,2024-04-18,5.9,0,0.0,228,2,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,HP,91-63242-472,Retargeting_Value_Jul24,ACCT-6211764545,2024-04-25,8.45,0,0.0,380,19,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,BW,CMPN-6179-29,Engagement_General_Q123,PFM-945-4578,2024-05-02,1.79,0,0.0,148,2,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,BW,CMPN-6179-29,Engagement_General_Q123,PFM-945-4578,2024-04-16,2.04,0,0.0,117,2,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,BW,CMPN-6179-29,Engagement_General_Q123,PFM-945-4578,2024-05-12,5.77,0,0.0,138,6,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,RG,CMPN-2118-70,Prospecting_Seasonal_Sep24,796-872-2341,2024-10-20,33.31,1,30.0,914,26,0,0,0,0,0,2,59.98
Google,PUB_527cb9d6,Alpha Group,YC,17-56129-619,Brand_Value_Q424,PFM-945-4578,2024-09-06,10.81,2,45.0,243,13,0,0,0,0,0,2,45.0
Google,PUB_527cb9d6,Alpha Group,YC,17-56129-619,Brand_Value_Q424,PFM-945-4578,2024-07-26,15.45,2,40.0,284,12,0,0,0,0,0,4,85.0
Google,PUB_527cb9d6,Alpha Group,YCZ,96-30969-131,Awareness_Premium_Jul23,796-872-2341,2024-08-30,1.2,0,0.0,65,1,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,EY,CAM-LQC3C54W,Awareness_Value_Oct24,796-872-2341,2024-04-02,0.0,0,0.0,77,0,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,EY,CAM-LQC3C54W,Awareness_Value_Oct24,796-872-2341,2024-05-16,0.0,0,0.0,136,0,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,XF,59-70648-694,Engagement_General_Jul22,796-872-2341,2024-05-01,24.52,0,0.0,440,19,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,XF,59-70648-694,Engagement_General_Jul22,796-872-2341,2024-06-18,2.35,0,0.0,48,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,ESJ,CMPN-9311-75,Conversion_Special_Aug22,PFM-470-2279,2024-07-27,34.27,1,19.15,60,12,0,0,0,0,0,1,20.0
Google,PUB_527cb9d6,Alpha Group,ESJ,CAM-4YPEIXN8,Brand_Seasonal_Jun24,PFM-470-2279,2024-09-19,3.38,0,0.0,41,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,WWJ,70-44803-771,Retargeting_Value_Jul22,ACCT-3706601345,2024-11-18,7.58,0,0.0,27,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,WWJ,70-44803-771,Retargeting_Value_Jul22,ACCT-3706601345,2024-11-21,67.84,2,31.9,101,14,0,0,0,0,0,2,31.9
Google,PUB_527cb9d6,Alpha Group,WZ,CMPN-1379-21,Brand_Premium_Dec24,PFM-557-9653,2024-11-05,16.38,0,0.0,1141,20,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,WZ,CAM-1KKC1XI0,Awareness_Seasonal_Nov23,PFM-557-9653,2024-11-11,269.33,5,100.0,261,52,0,0,0,0,0,9,180.0
Google,PUB_527cb9d6,Alpha Group,VBI,CMPN-9047-35,Prospecting_Seasonal_Oct22,PFM-220-5833,2024-11-05,21.39,0,0.0,34,11,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,VBI,CMPN-9047-35,Prospecting_Seasonal_Oct22,PFM-220-5833,2024-11-08,37.67,6,91.82,50,13,0,0,0,0,0,7,107.0
Google,PUB_527cb9d6,Alpha Group,VBI,CMPN-2795-63,Conversion_General_Jun23,PFM-220-5833,2024-11-07,2.38,0,0.0,4,1,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,UWK,CMPN-9586-76,Brand_Special_May23,PFM-214-2011,2024-09-10,54.94,1,66.48,72,29,0,0,0,0,0,1,29.95
Google,PUB_527cb9d6,Alpha Group,UWK,CMPN-9586-76,Brand_Special_May23,PFM-214-2011,2024-09-25,10.82,0,0.0,41,6,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,UWK,CMPN-9586-76,Brand_Special_May23,PFM-214-2011,2024-11-01,5.51,1,29.94,16,2,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,UWK,CMPN-9586-76,Brand_Special_May23,PFM-214-2011,2024-05-23,47.47,2,89.9,50,24,0,0,0,0,0,2,79.9
Google,PUB_527cb9d6,Alpha Group,UWK,30-57696-481,Conversion_General_May23,PFM-214-2011,2024-10-23,20.93,1,50.02,46,15,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,ESJ,CAM-UNJ48VFC,Engagement_Value_May24,PFM-470-2279,2024-06-09,1.97,0,0.0,32,3,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,ESJ,CAM-UNJ48VFC,Engagement_Value_May24,PFM-470-2279,2024-06-25,27.65,2,104.39,53,12,0,0,0,0,0,0,0.0
Google,PUB_527cb9d6,Alpha Group,VBI,99-96787-501,Conversion_Seasonal_Dec24,PFM-220-5833,2024-05-13,27.48,1,31.95,70,20,0,0,0,0,0,1,31.95
Google,PUB_6aa09766,Alpha Group,BRI,CAM-V7LN23Y3,Conversion_Seasonal_Dec23,PFM-617-4312,2023-12-09,0.71,0,0.0,7,1,0,0,0,0,0,0,0.0
Google,PUB_6aa09766,Alpha Group,BRI,97-78995-195,Awareness_General_Jun22,PFM-617-4312,2024-01-23,13.65,0,0.0,21,13,0,0,0,0,0,0,0.0
Google,PUB_6aa09766,Alpha Group,BRI,97-78995-195,Awareness_General_Jun22,PFM-617-4312,2024-11-04,13.13,1,99.99,24,15,0,0,0,0,0,0,0.0
Google,PUB_6aa09766,Alpha Group,BRI,97-78995-195,Awareness_General_Jun22,PFM-617-4312,2024-06-25,8.59,0,0.0,15,11,0,0,0,0,0,0,0.0
Google,PUB_6aa09766,Alpha Group,BRI,97-78995-195,Awareness_General_Jun22,PFM-617-4312,2024-07-03,21.71,0,0.0,15,10,0,0,0,0,0,0,0.0
Google,PUB_6aa09766,Alpha Group,BRI,26-90209-188,Retargeting_General_Apr22,PFM-617-4312,2024-02-14,0.0,0,0.0,1,0,0,0,0,0,0,0,0.0
Google,PUB_6aa09766,Alpha Group,BRI,26-90209-188,Retargeting_General_Apr22,PFM-617-4312,2023-12-03,0.0,0,0.0,1,0,0,0,0,0,0,0,0.0
Google,PUB_6aa09766,Alpha Group,BRI,95-65496-620,Retargeting_Premium_Jun24,PFM-617-4312,2024-06-10,5.71,0,0.0,34,3,0,0,0,0,0,0,0.0
Google,PUB_6aa09766,Alpha Group,BRI,95-65496-620,Retargeting_Premium_Jun24,PFM-617-4312,2023-12-16,9.58,0,0.0,64,5,0,0,0,0,0,0,0.0
Google,PUB_6aa09766,Alpha Group,BRI,95-65496-620,Retargeting_Premium_Jun24,PFM-617-4312,2024-01-09,20.97,0,0.0,135,11,0,0,0,0,0,0,0.0
Google,PUB_6aa09766,Alpha Group,BRI,95-65496-620,Retargeting_Premium_Jun24,PFM-617-4312,2024-03-22,11.55,0,0.0,52,6,0,0,0,0,0,0,0.0
Google,PUB_6aa09766,Alpha Group,BRI,CMPN-1298-56,Prospecting_Value_Dec24,PFM-617-4312,2024-03-14,276.01,0,0.0,5952,397,0,0,0,0,0,0,0.0
Google,PUB_6aa09766,Alpha Group,BRI,CMPN-1298-56,Prospecting_Value_Dec24,PFM-617-4312,2024-01-17,310.46,1,49.99,4660,315,0,0,0,0,0,0,0.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-3953-37,Prospecting_Value_Oct24,PFM-649-3455,2024-10-07,31.52,3,48.0,123,23,0,0,0,0,0,4,66.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-3953-37,Prospecting_Value_Oct24,PFM-649-3455,2023-11-27,27.97,5,68.0,70,18,0,0,0,0,0,6,84.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-3953-37,Prospecting_Value_Oct24,PFM-649-3455,2024-01-18,22.1,0,0.0,85,17,0,0,0,0,0,0,0.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-3953-37,Prospecting_Value_Oct24,PFM-649-3455,2024-11-08,14.93,1,12.0,117,10,0,0,0,0,0,1,12.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-3953-37,Prospecting_Value_Oct24,PFM-649-3455,2024-07-22,30.98,1,18.0,99,18,0,0,0,0,0,3,54.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-3953-37,Prospecting_Value_Oct24,PFM-649-3455,2023-12-23,27.26,2,32.0,62,19,0,0,0,0,0,7,100.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-8967-34,Prospecting_Value_Aug24,PFM-649-3455,2024-06-09,5.05,0,0.0,70,5,0,0,0,0,0,0,0.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-8967-34,Prospecting_Value_Aug24,PFM-649-3455,2024-04-10,37.37,5,63.6,95,19,0,0,0,0,0,0,0.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-8967-34,Prospecting_Value_Aug24,PFM-649-3455,2024-07-02,18.13,1,12.0,93,12,0,0,0,0,0,0,0.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CMPN-8967-34,Prospecting_Value_Aug24,PFM-649-3455,2024-06-06,8.07,0,0.0,81,6,0,0,0,0,0,0,0.0
Google,PUB_dce0e7ce,Alpha Group,AYN,CAM-L9ZS13C9,Retargeting_General_Jan23,PFM-649-3455,2024-08-05,1.1,0,0.0,93,1,0,0,0,0,0,0,0.0
Google,PUB_015eb958,Alpha Group,BGR,CAM-9FK2ST0S,Retargeting_Value_Jun23,435-974-9525,2024-10-28,34.24,4,79.88,316,19,0,0,0,0,0,0,0.0
Google,PUB_015eb958,Alpha Group,BGR,CAM-9FK2ST0S,Retargeting_Value_Jun23,435-974-9525,2024-07-29,28.19,1,19.96,453,17,0,0,0,0,0,0,0.0
Google,PUB_015eb958,Alpha Group,BGR,19-68979-577,Brand_Value_May23,435-974-9525,2024-03-20,49.52,1,25.0,381,22,0,0,0,0,0,0,0.0
Google,PUB_b1e5b15a,Alpha Group,RV,53-91006-234,Conversion_General_Mar23,ACCT-1250584540,2024-06-12,17.16,3,74.97,53,25,0,0,0,0,0,0,0.0
Google,PUB_b1e5b15a,Alpha Group,RV,53-91006-234,Conversion_General_Mar23,ACCT-1250584540,2024-04-02,30.22,1,0.0,54,23,0,0,0,0,0,0,0.0
Google,PUB_b1e5b15a,Alpha Group,RV,53-91006-234,Conversion_General_Mar23,ACCT-1250584540,2024-03-22,21.43,1,34.99,53,24,0,0,0,0,0,0,0.0
Google,PUB_b1e5b15a,Alpha Group,RV,53-91006-234,Conversion_General_Mar23,ACCT-1250584540,2024-06-01,19.4,3,119.97,53,20,0,0,0,0,0,0,0.0
Google,PUB_b1e5b15a,Alpha Group,RV,53-91006-234,Conversion_General_Mar23,ACCT-1250584540,2024-08-20,17.63,4,129.96,36,13,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,58-30218-266,Awareness_Special_Feb22,ACCT-6302020475,2024-06-29,2.0,0,0.0,8,1,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,58-30218-266,Awareness_Special_Feb22,ACCT-6302020475,2024-05-21,1.96,0,0.0,8,1,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,58-30218-266,Awareness_Special_Feb22,ACCT-6302020475,2024-05-10,1.06,1,12.0,16,1,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,58-30218-266,Awareness_Special_Feb22,ACCT-6302020475,2024-07-31,5.98,0,0.0,23,3,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-313FPOYI,Conversion_Seasonal_May24,ACCT-6302020475,2024-02-22,2.0,0,0.0,16,1,0,0,0,0,0,44,675.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-313FPOYI,Conversion_Seasonal_May24,ACCT-6302020475,2024-01-31,0.0,0,0.0,4,0,0,0,0,0,0,49,735.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-313FPOYI,Prospecting_Special_Jun22,ACCT-6302020475,2024-10-30,13.72,1,12.0,32,9,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-313FPOYI,Prospecting_Special_Jun22,ACCT-6302020475,2024-06-14,10.55,0,0.0,21,7,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-313FPOYI,Prospecting_Special_Jun22,ACCT-6302020475,2024-05-06,3.31,1,12.0,8,2,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,76-55156-231,Prospecting_Premium_Sep22,279-725-7643,2023-12-25,167.0,33,395.32,477,127,0,0,0,0,0,35,525.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5668-67,Conversion_Value_Apr23,279-725-7643,2024-08-23,48.61,17,206.4,264,102,0,0,0,0,0,6,90.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5668-67,Conversion_Value_Apr23,279-725-7643,2024-09-15,97.41,10,126.93,202,88,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5668-67,Conversion_Value_Apr23,279-725-7643,2024-05-29,35.31,6,72.0,147,57,0,0,0,0,0,3,45.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5668-67,Conversion_Value_Apr23,279-725-7643,2024-03-23,79.27,24,285.81,451,136,0,0,0,0,0,23,345.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5668-67,Conversion_Value_Apr23,279-725-7643,2024-01-12,205.18,41,498.88,317,128,0,0,0,0,0,28,420.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5616-58,Brand_Value_Jan22,279-725-7643,2024-01-03,213.21,32,388.41,12454,132,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5616-58,Brand_Value_Jan22,279-725-7643,2024-02-10,28.0,14,167.83,2948,60,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-5616-58,Brand_Value_Jan22,279-725-7643,2024-07-23,9.52,8,97.39,1232,32,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,77-64874-265,Prospecting_Premium_May22,ACCT-6302020475,2024-05-02,0.0,0,0.0,1,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,91-87042-286,Engagement_Seasonal_Jul24,ACCT-6302020475,2024-04-29,8.9,1,12.0,24,6,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,91-87042-286,Engagement_Seasonal_Jul24,ACCT-6302020475,2024-08-30,33.56,3,30.0,53,22,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,91-87042-286,Engagement_Seasonal_Jul24,ACCT-6302020475,2024-07-06,15.63,4,48.0,33,14,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,91-87042-286,Engagement_Seasonal_Jul24,ACCT-6302020475,2024-07-09,22.28,2,24.0,60,17,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-K1J6FP8H,Conversion_Seasonal_Q422,ACCT-6302020475,2024-10-08,29.01,0,0.0,110,20,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-K1J6FP8H,Conversion_Seasonal_Q422,ACCT-6302020475,2024-07-11,14.18,0,0.0,58,8,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,46-19637-495,Prospecting_Premium_Q323,279-725-7643,2024-10-05,51.57,2,29.89,169,57,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-NB74X2EK,Engagement_Seasonal_Q422,ACCT-6302020475,2024-10-07,5.85,0,0.0,31,3,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-NB74X2EK,Engagement_Seasonal_Q422,ACCT-6302020475,2024-02-18,1.88,0,0.0,2,1,0,0,0,0,0,3,45.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-NB74X2EK,Engagement_Seasonal_Q422,ACCT-6302020475,2024-10-23,0.0,0,0.0,16,0,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CAM-NB74X2EK,Engagement_Seasonal_Q422,ACCT-6302020475,2024-11-18,1.92,0,0.0,9,1,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Retargeting_Seasonal_Q324,ACCT-6302020475,2024-10-21,118.25,0,0.0,1227,79,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Retargeting_Seasonal_Q324,ACCT-6302020475,2024-05-24,258.49,0,0.0,1032,138,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Retargeting_Seasonal_Q324,ACCT-6302020475,2024-11-01,92.84,0,0.0,1467,49,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Retargeting_Seasonal_Q324,ACCT-6302020475,2024-09-25,159.51,0,0.0,877,89,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Retargeting_Seasonal_Q324,ACCT-6302020475,2024-04-06,19.59,3,36.0,64,17,0,0,0,0,0,0,0.0
Google,PUB_7d2deba6,Alpha Group,KO,CMPN-3273-70,Brand_General_Jan22,ACCT-6302020475,2024-03-14,30.89,1,12.0,54,14,0,0,0,0,0,0,0.0
Google,PUB_9defa23b,Alpha Group,FMX,CMPN-1086-20,Prospecting_Value_Q322,170-583-1519,2024-10-31,291.9,1,20.0,1322,200,0,0,0,0,0,0,0.0
Google,PUB_9defa23b,Alpha Group,FMX,CMPN-1086-20,Prospecting_Value_Q322,170-583-1519,2024-07-11,330.15,0,0.0,1249,201,0,0,0,0,0,0,0.0
Google,PUB_9defa23b,Alpha Group,FMX,CMPN-1086-20,Prospecting_Value_Q322,170-583-1519,2024-08-12,330.91,0,0.0,1208,195,0,0,0,0,0,0,0.0
Google,PUB_9defa23b,Alpha Group,FMX,CMPN-1086-20,Prospecting_Value_Q322,170-583-1519,2024-10-05,330.97,1,30.0,1517,213,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,GMK,CAM-P6BEFFLZ,Engagement_General_Jun24,ACCT-4779649389,2024-03-16,7.01,0,0.0,49,9,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,GMK,CAM-P6BEFFLZ,Engagement_General_Jun24,ACCT-4779649389,2024-10-29,7.35,2,2.0,73,10,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,GMK,CAM-P6BEFFLZ,Engagement_General_Jun24,ACCT-4779649389,2024-05-28,6.78,0,0.0,39,9,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WJ,CAM-J4T0SEKK,Awareness_Special_Oct24,ACCT-4779649389,2024-02-18,1.29,0,0.0,19,1,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WJ,CAM-J4T0SEKK,Awareness_Special_Oct24,ACCT-4779649389,2024-03-15,5.89,0,0.0,20,4,0,0,0,0,0,0,0.0
Google,PUB_346ff32e,Alpha Group,WJ,CAM-J4T0SEKK,Awareness_Special_Oct24,ACCT-4779649389,2024-05-22,3.18,0,0.0,18,2,0,0,0,0,0,0,0.0
